reservation_no,trip_ids,person_no,vehicle_no,distance_to_station_origin,distance_to_station_destination,reservationfrom_sec,reservationto_sec,distance,start_station_no,end_station_no,drive_km,duration,reservationfrom,reservationto
385405,"[385404, 385405]",4611504,38,157.3897182296443,157.3897182296443,64657.01161844542,72371.0,10944.12170984954,226,226,10.94412170984954,2.1427745504318287,2019-01-01 17:57:37.011618445,2019-01-01 20:06:11.000000000
385719,"[385718, 385719]",4612942,336,283.2682275582702,283.2682275582702,60484.15792430326,64503.0,19967.8354360206,41,41,19.9678354360206,1.116345021026872,2019-01-01 16:48:04.157924303,2019-01-01 17:55:03.000000000
385858,"[385857, 385858]",4613351,169,341.7253437382797,341.7253437382797,40038.72622301756,43676.0,9368.716027289973,61,61,9.368716027289972,1.0103538269395662,2019-01-01 11:07:18.726223018,2019-01-01 12:07:56.000000000
385992,"[385989, 385990, 385991, 385992]",4613778,364,117.22095214981375,117.22095214981375,38079.90052834938,45539.0,18044.170329666817,185,185,18.044170329666816,2.071972075458505,2019-01-01 10:34:39.900528349,2019-01-01 12:38:59.000000000
386116,"[386109, 386111, 386112, 386114, 386115, 386116]",4614229,365,180.2129210971568,180.2129210971568,25720.823787939407,71989.0,41209.96739231939,70,70,41.20996739231939,12.85227117001683,2019-01-01 07:08:40.823787939,2019-01-01 19:59:49.000000000
386404,"[386403, 386404]",4614874,197,203.3975783760534,203.3975783760534,36026.1020860339,39585.0,7191.608721280657,49,49,7.191608721280657,0.9885827538794728,2019-01-01 10:00:26.102086034,2019-01-01 10:59:45.000000000
386406,"[386405, 386406]",4614874,289,203.3975783760534,203.3975783760534,59558.26664524814,68385.0,28520.370965329326,49,49,28.520370965329327,2.4518703763199605,2019-01-01 16:32:38.266645248,2019-01-01 18:59:45.000000000
386416,"[386415, 386416]",4614890,366,285.65794277205526,285.65794277205526,68887.33198107446,71113.0,11824.111636820757,27,27,11.824111636820756,0.6182411163682062,2019-01-01 19:08:07.331981074,2019-01-01 19:45:13.000000000
387256,"[387255, 387256]",4618331,367,164.1359172298608,61.59315996897783,43287.244165663775,48569.60074800489,5043.523978774234,60,60,5.043523978774234,1.4673212728725311,2019-01-01 12:01:27.244165664,2019-01-01 13:29:29.600748005
387688,"[387686, 387687, 387688]",4619680,368,207.98714418943703,207.98714418943703,28874.009527001595,65792.0,58854.51181670732,87,87,58.85451181670732,10.254997353610667,2019-01-01 08:01:14.009527002,2019-01-01 18:16:32.000000000
387799,"[387798, 387799]",4620057,369,275.0808830463646,275.0808830463646,22855.323320741118,61548.0,33129.907757191235,23,23,33.12990775719123,10.74796574423858,2019-01-01 06:20:55.323320741,2019-01-01 17:05:48.000000000
387909,"[387908, 387909]",4620441,370,655.8452203381564,655.8452203381564,60421.43319057654,64427.0,19599.07803954053,17,17,19.599078039540533,1.1126574470620716,2019-01-01 16:47:01.433190577,2019-01-01 17:53:47.000000000
387918,"[387917, 387918]",4620473,211,655.8452203381564,655.8452203381564,58259.222316137006,61003.0,17882.7134406387,142,142,17.8827134406387,0.7621604677397207,2019-01-01 16:10:59.222316137,2019-01-01 16:56:43.000000000
388146,"[388144, 388145, 388146]",4621483,371,206.5364211377453,206.5364211377453,23962.51523465038,29027.0,9303.110790850753,122,122,9.30311079085075,1.4068013237082284,2019-01-01 06:39:22.515234650,2019-01-01 08:03:47.000000000
388149,"[388147, 388148, 388149]",4621483,371,206.5364211377453,206.5364211377453,31057.697538696862,50687.0,81914.16613336252,122,122,81.91416613336253,5.4525840170286495,2019-01-01 08:37:37.697538697,2019-01-01 14:04:47.000000000
388321,"[388320, 388321]",4622299,372,111.8145319105589,111.8145319105589,70265.57587258618,104450.0,32900.670205939576,181,181,32.900670205939576,9.49567336872606,2019-01-01 19:31:05.575872586,2019-01-02 05:00:50.000000000
388341,"[388340, 388341]",4622395,373,236.17314684358456,236.17314684358456,54131.037741972,59037.0,19610.06272300015,9,9,19.610062723000148,1.362767293896668,2019-01-01 15:02:11.037741972,2019-01-01 16:23:57.000000000
388649,"[388647, 388648, 388649]",4623664,18,173.01112845394883,173.01112845394883,31138.63328781703,71651.0,8985.335258070816,226,226,8.985335258070815,11.253435197828605,2019-01-01 08:38:58.633287817,2019-01-01 19:54:11.000000000
388664,"[388663, 388664]",4623726,374,341.73180538589787,2520.821177766521,36235.17482198568,43815.0,42052.82698644402,228,228,42.052826986444025,2.105506993892868,2019-01-01 10:03:55.174821986,2019-01-01 12:10:15.000000000
389140,"[389138, 389139, 389140]",4625728,375,271.6242347008504,271.6242347008504,25179.780615340293,65083.0,79122.82452246449,155,155,79.1228245224645,11.084227606849918,2019-01-01 06:59:39.780615340,2019-01-01 18:04:43.000000000
389210,"[389209, 389210]",4625843,51,218.73682476569005,218.73682476569005,27085.470769448588,44567.0,18931.367515317008,52,52,18.931367515317007,4.855980341819836,2019-01-01 07:31:25.470769449,2019-01-01 12:22:47.000000000
389265,"[389264, 389265]",4625960,376,195.1086869954409,195.1086869954409,29056.08535490061,70923.0,19636.51791942757,26,26,19.63651791942757,11.629698512527607,2019-01-01 08:04:16.085354901,2019-01-01 19:42:03.000000000
389409,"[389407, 389408, 389409]",4626519,7,183.96005242339268,183.96005242339268,22196.53321925294,63028.0,26244.627862451667,60,60,26.24462786245167,11.342074105763071,2019-01-01 06:09:56.533219252,2019-01-01 17:30:28.000000000
389506,"[389497, 389498, 389499, 389500, 389501, 389502, 389503, 389504, 389505, 389506]",4626816,377,237.51355476156,172.3953035574837,20881.071096601856,78104.72043593053,66657.69063258388,8,8,66.65769063258388,15.895458149813525,2019-01-01 05:48:01.071096602,2019-01-01 21:41:44.720435931
389640,"[389637, 389638, 389639, 389640]",4627455,378,74.72368429857285,74.72368429857285,29649.67787894656,68273.0,33000.545556019155,85,85,33.000545556019155,10.72870058918151,2019-01-01 08:14:09.677878947,2019-01-01 18:57:53.000000000
389671,"[389669, 389670, 389671]",4627595,379,254.73365025214383,254.73365025214383,52728.71985150927,58186.0,18300.358170949105,128,128,18.300358170949103,1.515911152358537,2019-01-01 14:38:48.719851509,2019-01-01 16:09:46.000000000
390055,"[390054, 390055]",4628624,173,219.62122411281413,219.62122411281413,21648.13267772633,59358.0,9162.981174268558,0,0,9.162981174268555,10.47496314507602,2019-01-01 06:00:48.132677726,2019-01-01 16:29:18.000000000
390134,"[390133, 390134]",4628660,305,199.19428381470635,219.62122411281413,52272.46214564528,61217.773273784165,21136.173828620977,4,4,21.136173828620976,2.484808646705246,2019-01-01 14:31:12.462145645,2019-01-01 17:00:17.773273784
390196,"[390195, 390196]",4628729,380,202.4394040243203,202.4394040243203,30503.149128271416,81429.0,19606.96865912729,151,151,19.606968659127293,14.146069686591272,2019-01-01 08:28:23.149128271,2019-01-01 22:37:09.000000000
390620,"[390619, 390620]",4630420,135,355.1089319962084,355.1089319962084,22222.25560031083,61477.0,23742.89999136584,139,139,23.74289999136584,10.904095666580323,2019-01-01 06:10:22.255600311,2019-01-01 17:04:37.000000000
390652,"[390651, 390652]",4630513,12,693.2170765307804,152.65687190648742,62204.09750551318,72606.78667374706,8401.649391575907,68,68,8.401649391575907,2.8896358800649677,2019-01-01 17:16:44.097505513,2019-01-01 20:10:06.786673747
390707,"[390706, 390707]",4630679,311,221.3869629958163,221.3869629958163,66108.40855159452,69318.0,14155.31801126347,66,66,14.155318011263471,0.8915531801126336,2019-01-01 18:21:48.408551595,2019-01-01 19:15:18.000000000
390759,"[390758, 390759]",4630785,381,299.27116573431147,299.27116573431147,24979.33934383165,62805.0,9046.12933800971,61,61,9.04612933800971,10.507127960046764,2019-01-01 06:56:19.339343832,2019-01-01 17:26:45.000000000
390827,"[390821, 390824, 390825, 390826, 390827]",4630976,332,292.9700244862105,292.9700244862105,27008.47595002738,63908.0,10134.224955769265,136,136,10.134224955769264,10.24986779165906,2019-01-01 07:30:08.475950027,2019-01-01 17:45:08.000000000
391070,"[391068, 391069, 391070]",4631892,382,263.806558523514,232.5094266355579,43703.37095292116,67643.69948994691,50468.59163333669,54,54,50.46859163333669,6.650091260284933,2019-01-01 12:08:23.370952921,2019-01-01 18:47:23.699489947
391132,"[391131, 391132]",4632086,136,199.3475428566202,199.3475428566202,64872.22295890471,71771.0,24966.02891931354,173,173,24.96602891931354,1.916326955859802,2019-01-01 18:01:12.222958905,2019-01-01 19:56:11.000000000
391198,"[391197, 391198]",4632358,383,27.82538453574415,27.82538453574415,30671.80253491665,70917.0,26255.485141204303,179,179,26.255485141204304,11.17922151807871,2019-01-01 08:31:11.802534917,2019-01-01 19:41:57.000000000
391205,"[391204, 391205]",4632382,129,377.1631161090857,377.1631161090857,67158.56815838728,73680.0,6150.884489242178,202,202,6.150884489242178,1.8115088448924224,2019-01-01 18:39:18.568158387,2019-01-01 20:28:00.000000000
391223,"[391222, 391223]",4632425,212,210.17532752668225,210.17532752668225,50005.067779997175,57044.0,28859.228333411826,43,43,28.859228333411824,1.9552589500007849,2019-01-01 13:53:25.067779997,2019-01-01 15:50:44.000000000
391309,"[391308, 391309]",4632761,206,118.9489056581276,118.9489056581276,64320.26816171818,67741.0,11686.99550782835,25,25,11.68699550782835,0.9502032884116164,2019-01-01 17:52:00.268161718,2019-01-01 18:49:01.000000000
391402,"[391399, 391400, 391401, 391402]",4633034,79,15.896815796918396,15.896815796918396,58980.4334563864,66693.0,18872.49446541472,13,13,18.87249446541472,2.142379595448224,2019-01-01 16:23:00.433456386,2019-01-01 18:31:33.000000000
391839,"[391837, 391838, 391839]",4634661,384,95.56356954753431,95.56356954753431,20996.48827604884,64798.0,10705.65248611042,169,169,10.705652486110418,12.167086589986434,2019-01-01 05:49:56.488276049,2019-01-01 17:59:58.000000000
391875,"[391872, 391873, 391874, 391875]",4634808,385,692.1880105376862,692.1880105376862,39417.51958201439,63607.0,44077.95101560332,136,136,44.07795101560332,6.719300116107113,2019-01-01 10:56:57.519582014,2019-01-01 17:40:07.000000000
391937,"[391935, 391936, 391937]",4635064,386,404.72139059738487,404.72139059738487,27610.16712891452,68099.0,13892.529669442558,149,149,13.892529669442558,11.246898019745968,2019-01-01 07:40:10.167128915,2019-01-01 18:54:59.000000000
392267,"[392265, 392266, 392267]",4636027,37,460.70472615346847,460.70472615346847,57819.28962788941,63225.0,8664.927145057252,203,203,8.664927145057252,1.5015862144751655,2019-01-01 16:03:39.289627889,2019-01-01 17:33:45.000000000
393058,"[393057, 393058]",4638976,387,287.2243124243726,287.2243124243726,68383.35718553486,73181.0,33267.85595736521,45,45,33.26785595736521,1.332678559573651,2019-01-01 18:59:43.357185535,2019-01-01 20:19:41.000000000
393157,"[393154, 393155, 393156, 393157]",4639469,388,177.4596694984312,177.4596694984312,28891.63093706977,57562.0,29854.287939404014,5,5,29.854287939404013,7.963991406369508,2019-01-01 08:01:31.630937070,2019-01-01 15:59:22.000000000
393159,"[393158, 393159]",4639469,389,177.4596694984312,177.4596694984312,66961.25594149395,81562.0,38909.5571807236,5,5,38.9095571807236,4.055762238473904,2019-01-01 18:36:01.255941494,2019-01-01 22:39:22.000000000
393262,"[393258, 393260, 393261, 393262]",4639747,390,185.21654338869524,185.21654338869524,27901.372418225368,68119.0,21379.49761091339,37,37,21.37949761091339,11.17156321715962,2019-01-01 07:45:01.372418225,2019-01-01 18:55:19.000000000
393322,"[393321, 393322]",4639902,127,554.314312219978,554.314312219978,19833.682873696787,62762.0,9119.920175089252,64,64,9.119920175089254,11.924532535084229,2019-01-01 05:30:33.682873697,2019-01-01 17:26:02.000000000
393380,"[393379, 393380]",4640174,199,1638.885026240029,1638.885026240029,67088.64421546961,77271.0,16176.549570288467,222,222,16.17654957028847,2.8284321623695523,2019-01-01 18:38:08.644215470,2019-01-01 21:27:51.000000000
393398,"[393397, 393398]",4640313,133,79.68767681125354,79.68767681125354,37416.20550759832,49349.0,34799.847011157966,164,164,34.799847011157965,3.314665136778246,2019-01-01 10:23:36.205507598,2019-01-01 13:42:29.000000000
393636,"[393635, 393636]",4641125,373,396.1679539060832,396.1679539060832,36397.21914747971,51418.0,25577.24590334151,9,9,25.57724590334151,4.172439125700081,2019-01-01 10:06:37.219147480,2019-01-01 14:16:58.000000000
394123,"[394122, 394123]",4643063,391,79.63816160351514,79.63816160351514,50346.874448512775,56289.0,31725.70976353405,7,7,31.725709763534056,1.6505904309686734,2019-01-01 13:59:06.874448513,2019-01-01 15:38:09.000000000
394220,"[394219, 394220]",4643268,313,412.494064974981,412.494064974981,39816.490803300345,55822.0,11264.144352768211,42,42,11.264144352768213,4.445974776861016,2019-01-01 11:03:36.490803300,2019-01-01 15:30:22.000000000
394237,"[394236, 394237]",4643300,198,216.81934586439505,216.81934586439505,80130.97719515432,88158.0,6306.189023491129,25,25,6.306189023491129,2.229728556901577,2019-01-01 22:15:30.977195154,2019-01-02 00:29:18.000000000
394947,"[394943, 394944, 394945, 394946, 394947]",4646082,392,3090.3382144609945,298.5629961934203,60256.4580775338,86757.69914615224,19113.156895624757,204,204,19.113156895624755,7.361455852394011,2019-01-01 16:44:16.458077534,2019-01-02 00:05:57.699146152
395116,"[395113, 395115, 395116]",4646808,393,2302.1328100919945,19.161519374409885,39211.0478084916,87349.64095465337,7521.051762128826,145,145,7.521051762128827,13.37183142948938,2019-01-01 10:53:31.047808492,2019-01-02 00:15:49.640954653
395408,"[395407, 395408]",4647908,394,1.302018540124494,1.302018540124494,66924.21377976504,76013.0,5799.617228748808,116,116,5.799617228748808,2.524662838954157,2019-01-01 18:35:24.213779765,2019-01-01 21:06:53.000000000
395579,"[395571, 395572, 395573, 395574, 395575, 395576, 395577, 395578, 395579]",4648497,395,325.94550922980324,117.09396695641612,46536.81004931287,73841.88600581653,21521.240064404577,145,145,21.521240064404576,7.584743321251017,2019-01-01 12:55:36.810049313,2019-01-01 20:30:41.886005817
395795,"[395794, 395795]",4649320,228,418.5394987696076,418.5394987696076,43296.5402784694,47062.0,9596.103375850013,4,4,9.596103375850012,1.0459610337584997,2019-01-01 12:01:36.540278469,2019-01-01 13:04:22.000000000
395865,"[395861, 395863, 395864, 395865]",4649595,396,2968.453104277096,241.9410139321317,47662.80100905213,86875.07243020186,34242.369517370185,28,28,34.242369517370186,10.892297616986038,2019-01-01 13:14:22.801009052,2019-01-02 00:07:55.072430202
396194,"[396193, 396194]",4650528,126,224.41765715678812,224.41765715678812,54886.44540506221,59437.0,9737.627637160913,194,194,9.737627637160912,1.2640429430382756,2019-01-01 15:14:46.445405062,2019-01-01 16:30:37.000000000
396196,"[396195, 396196]",4650528,114,224.41765715678812,209.0788668474087,62139.29802894085,75040.4970471864,15941.535177397656,37,37,15.941535177397656,3.5836663939571007,2019-01-01 17:15:39.298028941,2019-01-01 20:50:40.497047186
396207,"[396206, 396207]",4650576,111,209.0788668474087,209.0788668474087,21002.70279483957,42643.0,9452.700143345286,98,98,9.452700143345286,6.01119366810012,2019-01-01 05:50:02.702794840,2019-01-01 11:50:43.000000000
396344,"[396338, 396341, 396342, 396344]",4651087,312,255.3504378974142,255.3504378974142,23271.216858708227,60108.0,15491.733746649574,125,125,15.491733746649574,10.232439761469935,2019-01-01 06:27:51.216858708,2019-01-01 16:41:48.000000000
396448,"[396445, 396446, 396447, 396448]",4651526,92,782.1090856737312,782.1090856737312,37521.21833156672,62208.0,50252.84658478445,95,95,50.25284658478445,6.857439352342578,2019-01-01 10:25:21.218331567,2019-01-01 17:16:48.000000000
397134,"[397133, 397134]",4653476,397,188.77414365251116,188.77414365251116,24820.784799761903,42842.0,8922.644451058217,91,91,8.922644451058217,5.005893111177249,2019-01-01 06:53:40.784799762,2019-01-01 11:54:02.000000000
398141,"[398140, 398141]",4657064,398,587.5316705339585,34.7772828466988,41495.13652762668,55312.59818901791,5656.148142449423,123,123,5.656148142449423,3.838183794830897,2019-01-01 11:31:35.136527627,2019-01-01 15:21:52.598189018
398156,"[398155, 398156]",4657105,152,457.2719015668442,457.2719015668442,70715.48151763008,79348.0,8125.513399164388,180,180,8.125513399164388,2.397921800658312,2019-01-01 19:38:35.481517630,2019-01-01 22:02:28.000000000
398539,"[398538, 398539]",4658374,47,172.34135119725946,172.34135119725946,46985.00057863874,61161.0,10444.428371146025,120,120,10.444428371146024,3.937777617044794,2019-01-01 13:03:05.000578639,2019-01-01 16:59:21.000000000
398801,"[398800, 398801]",4659324,349,150.9071097228056,150.9071097228056,40943.73223983734,43680.0,26007.43778229605,24,24,26.007437782296048,0.7600743778229602,2019-01-01 11:22:23.732239837,2019-01-01 12:08:00.000000000
398979,"[398976, 398977, 398978, 398979]",4660069,306,392.03923370112,392.03923370112,27054.60383166915,67392.0,36322.961423500055,15,15,36.32296142350005,11.204832268980793,2019-01-01 07:30:54.603831669,2019-01-01 18:43:12.000000000
399171,"[399170, 399171]",4660633,399,105.78293203111916,105.78293203111916,69677.39020589931,74982.0,47350.27205835253,6,6,47.35027205835253,1.4735027205835245,2019-01-01 19:21:17.390205899,2019-01-01 20:49:42.000000000
399179,"[399178, 399179]",4660726,266,325.5353425865229,325.5353425865229,33835.65333772751,39320.0,10676.296174235707,33,33,10.676296174235707,1.5234296284090243,2019-01-01 09:23:55.653337728,2019-01-01 10:55:20.000000000
399309,"[399308, 399309]",4661068,131,412.8160870369675,412.8160870369675,73360.95249926772,106765.0,11223.541687007715,219,219,11.223541687007716,9.278902083536744,2019-01-01 20:22:40.952499268,2019-01-02 05:39:25.000000000
399366,[399366],4661240,400,1279.2286457340465,253.34506780247497,72312.18408739638,82180.20455435834,7358.554341716856,33,33,7.358554341716855,2.741116796378321,2019-01-01 20:05:12.184087396,2019-01-01 22:49:40.204554358
399469,"[399468, 399469]",4661628,100,272.89091382297005,272.89091382297005,30990.718606937204,34606.0,50424.48314063318,196,196,50.42448314063318,1.0042448314063324,2019-01-01 08:36:30.718606937,2019-01-01 09:36:46.000000000
399471,"[399470, 399471]",4661628,224,272.89091382297005,272.89091382297005,41453.648670492505,44026.0,21454.203597430504,111,111,21.454203597430503,0.7145420359743043,2019-01-01 11:30:53.648670493,2019-01-01 12:13:46.000000000
399497,"[399496, 399497]",4661719,401,302.83029373515257,302.83029373515257,34957.670426060664,66809.0,18092.48816498162,49,49,18.09248816498162,8.847591548316482,2019-01-01 09:42:37.670426061,2019-01-01 18:33:29.000000000
399502,"[399501, 399502]",4661748,402,40.727579293058746,40.727579293058746,46131.77936806095,69510.0,16061.684220529303,67,67,16.061684220529305,6.493950175538626,2019-01-01 12:48:51.779368061,2019-01-01 19:18:30.000000000
400040,"[400037, 400038, 400039, 400040]",4664356,403,264.4213946101802,264.4213946101802,59682.93271231628,67363.0,15858.56568388058,17,17,15.85856568388058,2.133352024356589,2019-01-01 16:34:42.932712316,2019-01-01 18:42:43.000000000
400650,"[400649, 400650]",4666775,2,727.2980079326344,727.2980079326344,42165.01673656369,48527.0,10055.090651008572,50,50,10.055090651008571,1.7672175731767534,2019-01-01 11:42:45.016736563,2019-01-01 13:28:47.000000000
400651,[400651],4666775,404,727.2980079326344,184.1784779773959,67365.01673656369,70486.69526767185,5027.545325504287,141,141,5.027545325504287,0.8671329253078228,2019-01-01 18:42:45.016736563,2019-01-01 19:34:46.695267672
400862,"[400861, 400862]",4667543,405,207.32555733346345,241.9410139321317,19711.26246154125,73181.18301595973,10830.079345068818,162,162,10.830079345068818,14.85275570956069,2019-01-01 05:28:31.262461541,2019-01-01 20:19:41.183015960
401273,"[401272, 401273]",4668821,227,1265.4258432483216,67.6910684827425,68436.2031264252,79776.84688652314,11416.643320077892,213,213,11.416643320077892,3.150178822249428,2019-01-01 19:00:36.203126425,2019-01-01 22:09:36.846886523
401364,"[401360, 401361, 401362, 401363, 401364]",4669232,191,160.38771363327385,160.38771363327385,25518.85550874739,60718.0,67808.31988075344,85,85,67.80831988075343,9.777540136459058,2019-01-01 07:05:18.855508747,2019-01-01 16:51:58.000000000
401670,"[401669, 401670]",4670470,8,4427.045252994326,220.65000291970605,62786.15830078794,68764.57009170012,14273.287043209177,158,158,14.273287043209177,1.6606699419200517,2019-01-01 17:26:26.158300788,2019-01-01 19:06:04.570091700
401869,"[401868, 401869]",4671029,406,813.8117165926371,170.76630501861356,64163.57975260532,79877.23492413759,8091.987010749959,40,40,8.091987010749959,4.36490421431452,2019-01-01 17:49:23.579752605,2019-01-01 22:11:17.234924138
402235,"[402234, 402235]",4672732,212,32.7883907466497,32.7883907466497,41866.37192775239,46433.0,10184.113117989216,43,43,10.184113117989217,1.2685077978465598,2019-01-01 11:37:46.371927752,2019-01-01 12:53:53.000000000
402520,"[402519, 402520]",4673531,407,76.04682509145812,295.0403498248053,61158.1434884936,69322.52578694341,10611.20159124533,11,11,10.61120159124533,2.267883971791614,2019-01-01 16:59:18.143488494,2019-01-01 19:15:22.525786942
402970,"[402966, 402967, 402968, 402969, 402970]",4675085,408,710.9443106171187,229.36003791180443,56435.97064088329,70466.47819832471,29819.44759778182,23,23,29.819447597781817,3.897363210400393,2019-01-01 15:40:35.970640883,2019-01-01 19:34:26.478198325
403521,"[403520, 403521]",4677335,394,289.2848587797212,289.2848587797212,28434.596892792382,65253.0,24400.086311322757,116,116,24.400086311322752,10.22733419644656,2019-01-01 07:53:54.596892792,2019-01-01 18:07:33.000000000
403671,"[403668, 403669, 403670, 403671]",4677857,6,636.3770807737972,443.3502783043476,59570.95487237917,75017.66947314797,36364.80421671824,101,101,36.36480421671824,4.290754055769111,2019-01-01 16:32:50.954872379,2019-01-01 20:50:17.669473148
403720,"[403719, 403720]",4677987,10,391.2954363890644,391.2954363890644,54078.24889156076,61777.0,38854.19745664554,21,21,38.85419745664554,2.138541974566456,2019-01-01 15:01:18.248891561,2019-01-01 17:09:37.000000000
404184,"[404183, 404184]",4679961,311,145.1125957894891,145.1125957894891,45367.55127141943,53501.0,9262.464682793669,66,66,9.262464682793668,2.2592913134946038,2019-01-01 12:36:07.551271419,2019-01-01 14:51:41.000000000
404235,"[404234, 404235]",4680106,190,926.547004754273,926.547004754273,65697.36674445074,76439.0,31712.03487636831,15,15,31.71203487636831,2.983787015430349,2019-01-01 18:14:57.366744451,2019-01-01 21:13:59.000000000
404696,"[404695, 404696]",4681555,333,3576.0522942277253,3576.0522942277253,42904.5443543482,48522.0,22707.101268105536,100,100,22.707101268105536,1.560404346014388,2019-01-01 11:55:04.544354348,2019-01-01 13:28:42.000000000
404761,"[404756, 404759, 404760, 404761]",4681799,404,283.0873425822106,283.0873425822106,21373.42554802472,66358.0,14018.290341610176,141,141,14.018290341610175,12.49571512554869,2019-01-01 05:56:13.425548025,2019-01-01 18:25:58.000000000
404928,"[404925, 404926, 404927, 404928]",4682430,409,177.24935535101702,23.3783235852737,33402.25302864278,73164.45524857355,14245.887049067764,101,101,14.245887049067765,11.045056172202992,2019-01-01 09:16:42.253028643,2019-01-01 20:19:24.455248574
404941,"[404940, 404941]",4682498,410,349.5140029864422,349.5140029864422,71301.76685359336,86630.0,9117.587400184328,222,222,9.117587400184329,4.25784254066851,2019-01-01 19:48:21.766853593,2019-01-02 00:03:50.000000000
405828,"[405827, 405828]",4685937,411,339.5890807168822,339.5890807168822,31785.453958561247,54531.0,31820.72337329873,4,4,31.82072337329873,6.318207233732987,2019-01-01 08:49:45.453958561,2019-01-01 15:08:51.000000000
405831,"[405830, 405831]",4685937,275,339.5890807168822,339.5890807168822,67185.45395856125,86931.0,31820.72337329873,207,207,31.82072337329873,5.484873900399652,2019-01-01 18:39:45.453958561,2019-01-02 00:08:51.000000000
406081,[406081],4686880,386,320.56765994490485,245.66232789248733,79678.73116776891,90001.68129231283,3406.511558765066,149,149,3.4065115587650663,2.867486145706644,2019-01-01 22:07:58.731167769,2019-01-02 01:00:01.681292313
406085,"[406083, 406084, 406085]",4686894,71,245.66232789248733,245.66232789248733,54920.62488800699,69024.0,42643.64698482207,14,14,42.64364698482206,3.917604197775836,2019-01-01 15:15:20.624888007,2019-01-01 19:10:24.000000000
406395,"[406394, 406395]",4687996,217,106.9489021693929,106.9489021693929,31701.134273843072,35212.0,22524.04794880352,75,75,22.52404794880352,0.9752404794880356,2019-01-01 08:48:21.134273843,2019-01-01 09:46:52.000000000
406406,[406406],4688013,412,214.10824451097488,106.9489021693929,44663.74166712098,52565.72877307594,3670.25462331975,29,29,3.67025462331975,2.1949964183208226,2019-01-01 12:24:23.741667121,2019-01-01 14:36:05.728773076
406494,"[406490, 406491, 406493, 406494]",4688332,154,243.77753437173203,38.60897911929472,49949.57988908136,81445.25390048328,16438.68011362226,48,48,16.43868011362226,8.748798336500533,2019-01-01 13:52:29.579889081,2019-01-01 22:37:25.253900483
407085,"[407083, 407084, 407085]",4690696,413,191.8626141332071,191.8626141332071,52618.33429337717,66040.0,27072.693363528902,148,148,27.072693363528906,3.728240474061899,2019-01-01 14:36:58.334293377,2019-01-01 18:20:40.000000000
407229,"[407228, 407229]",4691428,28,224.2604702266569,224.2604702266569,51923.92177138509,61070.0,45724.395239303056,65,65,45.72439523930306,2.540577285726364,2019-01-01 14:25:23.921771385,2019-01-01 16:57:50.000000000
407247,"[407243, 407244, 407245, 407246, 407247]",4691487,414,143.21541325268393,191.42417380287452,61575.34494875056,83393.9558357277,21126.76095851146,48,48,21.126760958511458,6.06072524638254,2019-01-01 17:06:15.344948751,2019-01-01 23:09:53.955835728
407570,"[407564, 407565, 407566, 407567, 407568, 407569, 407570]",4692606,415,162.5813879579458,162.5813879579458,37925.52250998152,65964.0,158083.76340328885,198,198,158.08376340328886,7.788465969449579,2019-01-01 10:32:05.522509982,2019-01-01 18:19:24.000000000
407613,"[407612, 407613]",4692711,344,1012.2472873112443,1012.2472873112443,39726.54191991428,55809.0,13401.613335714474,69,69,13.401613335714474,4.467349466690479,2019-01-01 11:02:06.541919914,2019-01-01 15:30:09.000000000
407615,"[407614, 407615]",4692711,43,1012.2472873112443,1012.2472873112443,64626.54191991428,85509.0,13401.613335714474,191,191,13.401613335714474,5.800682800023812,2019-01-01 17:57:06.541919914,2019-01-01 23:45:09.000000000
407707,"[407706, 407707]",4692958,158,212.4176569062261,212.4176569062261,68484.79854811414,85252.0,40755.59588571856,71,71,40.75559588571856,4.657555958857184,2019-01-01 19:01:24.798548114,2019-01-01 23:40:52.000000000
407906,"[407905, 407906]",4693695,416,176.01296618792648,176.01296618792648,28286.09550402449,53740.0,18719.56933265293,88,88,18.719569332652927,7.070529026659863,2019-01-01 07:51:26.095504024,2019-01-01 14:55:40.000000000
407943,"[407942, 407943]",4693812,417,343.06686581679656,343.06686581679656,62390.40808053656,66288.0,16599.775540651146,82,82,16.599775540651144,1.082664422073178,2019-01-01 17:19:50.408080537,2019-01-01 18:24:48.000000000
408193,"[408192, 408193]",4694744,188,196.31190637034288,196.31190637034288,28215.05585282417,44904.0,5248.448532661819,41,41,5.248448532661818,4.635817818659951,2019-01-01 07:50:15.055852824,2019-01-01 12:28:24.000000000
409053,"[409052, 409053]",4698314,418,326.15757191697736,326.15757191697736,37594.46635684095,41137.0,6737.045643306864,180,180,6.737045643306864,0.9840371230997356,2019-01-01 10:26:34.466356841,2019-01-01 11:25:37.000000000
409120,"[409119, 409120]",4698474,267,38.57932172146244,38.57932172146244,67948.36264380375,87367.0,22739.926561007185,64,64,22.739926561007184,5.394065932276737,2019-01-01 18:52:28.362643804,2019-01-02 00:16:07.000000000
409127,"[409126, 409127]",4698484,206,140.78910339935732,140.78910339935732,68349.9167642269,70979.0,23030.089882586217,25,25,23.030089882586218,0.7303008988258605,2019-01-01 18:59:09.916764227,2019-01-01 19:42:59.000000000
409225,"[409223, 409224, 409225]",4698865,419,33.97038654916581,384.2212692186088,64265.01231029893,94615.2016984217,33680.67950256377,77,77,33.68067950256377,8.430608163367436,2019-01-01 17:51:05.012310299,2019-01-02 02:16:55.201698422
